video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
6827087598561791234,2020-05-15T11:06:42,15,PH,,1669,4,7,12000,,False,,shynamar143,🖤🤍Shyna🤍🖤,,,,,,False
6822197633721945350,2020-05-02T06:51:10,15,IL,,1670,22,6,21400,,False,,shaniiiik_,Crazy Shani,,,,,,True
6809358947145878789,2020-03-28T16:30:27,15,CO,,1661,1,13,15200,,False,,camila_cordoba11,Camila Córdoba 🕸,,,,,,False
6812273305236573446,2020-04-05T12:59:39,15,IT,,1649,10,4,21700,"Ho detto alla mia migliore amica di guardarmi fare questo balletto, ma in realtà ho inquadrato lei 😂😂 #fyp",False,,virginiaguidotti,virginiaguidotti,,,,,,False
6848969483692887301,2020-07-13T10:19:36,15,ZA,,1650,11,12,12400,,False,,king_lluvia,Lluvia Faye,,,,,,False
6854483475320327430,2020-07-28T06:56:43,15,KG,,1643,3,0,27600,,False,,anjelika_kairatovna,Lika,,,,,,False
6809040185297308934,2020-03-27T19:53:31,15,MX,,1648,18,9,11300,Ahora con 5 🥴👉🏼👈🏼,False,,alejandrarochde,Alejandrarochde,,,,,,False
6812834608720252166,2020-04-07T01:17:49,15,PY,,1643,2,16,14800,La heterosexualidad en persona #dúo con @elbrayanpy,False,,patitosoria,Patito Soria,,,,,,False
6810031171263565062,2020-03-30T11:59:03,15,RU,,1641,12,11,28200,,False,,natik_muur,Наталья Розенцвайг,,,,,,False
6815557191076941061,2020-04-14T09:22:50,15,US,,1640,82,25,57100,I just did all my school work for once so xD,False,,daddyktb,✰ katie ✰,,,,,,False
6808885333359398149,2020-03-27T09:52:37,15,IT,,1640,4,61,6785,L’ultima cifra dei like indica quanta autostima avete🤩 IG:mary_mezzapelle,False,,mary.mezzapelle01,Marilù Mezzapelle,,,,,,False
6808466504632290565,2020-03-26T06:47:22,15,ES,,1641,19,9,14000,Que tal lleváis la cuarentena? #parati @alineeeta #destacame,False,,ir_zu,𝑰𝒓𝒚𝒏𝒂 🦋,,,,,,False
6811909049886559494,2020-04-04T13:26:10,15,ES,,1634,25,18,19400,Adoro estos dos bailes🤩 Insta:paula_mfp💘 #foryou #fyp #parati #foryoupage #xyzbca #fypage #dance,False,,paulaa_mfp,paula_mfp💘,,,,,,False
6807736959994170630,2020-03-24T07:36:21,12,FR,,1631,22,60,13700,💛🖤#astrxlife,False,,astrxlife,Astrxlife,,,,,,False
6968565396240698626,2021-05-31T17:12:54,15,AZ,,1630,4,7,28900,05.2020) bir il nə tez keçdi.💙,False,,mxtyvaa,🇰🇬 Saida Mextiyeva 🇦🇿,,,,,,False
6809590721113378054,2020-03-29T07:29:54,12,CZ,,1629,5,13,92500,😛,False,,zuzanicee,Zuzana Kristýna,,,,,,False
6848568104620936454,2020-07-12T08:22:03,9,GB,,1623,21,40,6495,which gaming room do u like 🤔😍 #foryoupag#gaming,False,,thefootfeelers,TheFootFeelers,,,,,,False
6826709626424216837,2020-05-14T10:39:59,10,FR,,1614,1,33,9031,merci deja 60 abonner😣 oua /jouer le jeux svp/on peut passer dans les #pourtoiii #svp #fyp #choix #jouerlejeuxsvp #coifure #fypp #fyp #foryoupage,False,,signe.si..tu,Signe.si.tu,,,,,,False
6811785599716953349,2020-04-04T05:27:10,15,RU,,1615,11,88,15300,15 в @ классно танцует 👑 #танец #тренды / инст _marishamt_ ЗА ПОДПИСКУ ЛАЙКАЮ💓,False,,marisha_mt,Marisha MT,,,,,,False
6810357147403177217,2020-03-31T09:03:59,15,ID,,1628,0,13,17700,WOI KOK remix aku nda tau ada pistol pistolnya,False,,tamarajessica,Jessica Effendy,,,,,,False
6808482072181640454,2020-03-26T07:47:44,15,IT,,1613,51,4,9946,Il mio allenamento per l’addome💪🏻❤️ (poi alcuni cambiano ogni volta)  ditemi quale altri volete..! #sport #iorestoacasa,False,,_marty_bels_,BELS,,,,,,False
6811858191559838977,2020-04-04T10:08:50,15,IN,,1610,3,35,13300,Savage 🔥🔥 #ajeeshkrishna #trending #viral #foryoupage,False,,ajeeshkrishna,Ajeeshkrishna,,,,,,False
6809643397406592261,2020-03-29T10:54:17,15,ES,,1607,2,17,10400,#viral #parati,False,,marielaa_ve,Mari💗,,,,,,False
6811993987222703365,2020-04-04T18:55:47,14,PA,,1599,3,103,11600,comenta corazones negros “🖤”,False,,biancanguz,Bi a n c a❁,,,,,,False
6808179871093689605,2020-03-25T12:15:02,14,PT,,1598,5,76,8706,Qual é a música que gostam mais a 1° ou a 2°??! #4u #foryou #foryoupage #portugal,False,,filipaaa091,📍Filipa,,,,,,False
6825195061081394438,2020-05-10T08:42:44,14,TR,,1595,4,93,32200,buna ciddi ciddi 1 saatimi verdim hakettiği beğeniyi alırmı?💞🥰,False,,proc.reate.art,𝙿𝚛𝚘𝚌𝚛𝚎𝚊𝚝𝚎,,,,,,False
6811822831932837125,2020-04-04T07:51:38,15,ES,,1595,18,122,8071,por que letra empieza vuestro segundo apellido?😊,False,,ainaroiig,aina roig🤍,,,,,,False
6813840157607742725,2020-04-09T18:19:56,15,BR,,1593,4,121,6184,qual a primeira letra do nome do seu crush?? #foryou #fyp #fy,False,,luiza_terol,Lu Terol,,,,,,False
6808531101972303109,2020-03-26T10:58:01,15,ES,,1585,11,2,27200,Mis dos bailes favoritos juntos✌️,False,,sarabeceiiro,Sara Beceiro,,,,,,False
6810898610570480902,2020-04-01T20:05:15,14,US,,1581,36,15,40000,I  thought my tree would be gone by now too,False,,kelbimueller1,Kelbi,,,,,,False
